mal_id,title,type,score,members,genres,tags
139,Hunter x Hunter: Greed Island Final,OVA,8.26,157547,Action|Adventure|Fantasy|Comedy,Super Power|dodgeball|friendship|training|Strategy Game
141,Jinki:Extend,TV,6.23,13522,Sci-Fi|Action,Mecha|alien|piloted robot|sex|nudity|coming of age
142,Kamikaze Kaitou Jeanne,TV,7.5,61626,Action|Drama|Romance|Supernatural|Fantasy|Comedy,Mahou Shoujo|School|high school|angel|demon|sudden girlfriend appearance|Love Polygon|henshin|parental abandonment|thievery
143,Kannazuki no Miko,TV,6.83,77013,Drama|Girls Love|Supernatural|Action|Sci-Fi|Fantasy|Comedy|Romance,Mecha|magic|Mahou Shoujo|deity|swordplay|piloted robot|contemporary fantasy|Gag Humor|violence|Love Polygon|plot continuity|angst|ecchi|School|tragedy
144,Kanon,TV,7.08,71398,Drama|Romance|Supernatural|Action|Fantasy|Comedy|Slice of Life,high school|magic|swordplay|demon|Gag Humor|Love Polygon|stereotypes|angst|Harem|School|tragedy|parental abandonment
145,Kareshi Kanojo no Jijou,TV,7.61,255100,Comedy|Drama|Romance,School|high school|Gag Humor|medium awareness|plot continuity
146,Kono Minikuku mo Utsukushii Sekai,TV,6.74,65059,Comedy|Drama|Romance|Sci-Fi|Ecchi|Action|Slice of Life,mahjong|Super Power|super deformed|Gag Humor|sudden girlfriend appearance|unrequited love|Love Polygon|stereotypes|henshin|School|disaster|alcohol|tragedy|coming of age|parental abandonment|end of the world
147,Kimi ga Nozomu Eien,TV,7.18,150362,Drama|Romance|Comedy|Slice of Life|Sports,Love Polygon|high school|super deformed|Gag Humor|school clubs|plot continuity|stereotypes|angst|School|tragedy|coming of age|parental abandonment|working life|infidelity
148,Kita e.: Diamond Dust Drops,TV,6.74,10704,Drama|Romance|Slice of Life|Sports,ice skating|multiple couples|unrequited love|plot continuity|the arts|tragedy|coming of age|parental abandonment
149,Loveless,TV,6.71,147401,Boys Love|Drama|Mystery|Supernatural|Girls Love|Sci-Fi|Fantasy|Comedy|Romance,juujin|elementary school|photography|bishounen|shota|magic|Crossdressing|human enhancement|contemporary fantasy|super deformed|nudity|violence|unrequited love|plot continuity|angst|ecchi|friendship|School|tragedy|coming of age|genetic modification|murder|torture
150,Blood+,TV,7.61,398308,Action|Drama|Horror|Mystery|Supernatural|Sci-Fi|Fantasy|Romance|Slice of Life,Military|Vampire|baseball|bishounen|gunfights|swordplay|catholic school|sex|nudity|violence|Love Polygon|plot continuity|Reverse Harem|mafia|angst|ecchi|anti-war|disaster|conspiracy|tragedy|coming of age|special squads|war|post-war|rotten world|epidemic|rivalry
151,Re: Cutie Honey,OVA,7.2,34375,Action|Comedy|Girls Love|Sci-Fi|Ecchi|Romance,android|cosplaying|cyborg|Mahou Shoujo|gunfights|swordplay|Super Power|human enhancement|absurdist humour|medium awareness|plot continuity|henshin|tragedy|police|genetic modification
152,Solty Rei,TV,7.36,33408,Action|Sci-Fi|Comedy,bounty hunter|android|bishounen|cyborg|robot|ghost|human enhancement|Mecha|power suit|piloted robot|nudity|violence|plot continuity|blackmail|ecchi|cyberpunk|crime|disaster|revenge|alcohol|psychoactive drugs|tragedy|nanomachines|genetic modification|post-apocalyptic|murder|tone changes|thievery|terrorism
153,Juuni Kokuki,TV,8.02,173540,Action|Adventure|Fantasy,juujin|Military|Detective|reverse trap|bishounen|magic|Martial Arts|swordplay|Super Power|high fantasy|contemporary fantasy|dark fantasy|nudity|violence|feudal warfare|plot continuity|performance|angst|Anthropomorphic|politics|disaster|the arts|tragedy|coming of age|war|post-war|famine
154,Shaman King,TV,7.74,385243,Action|Adventure|Supernatural|Comedy,Samurai|magic|ghost|swordplay|Super Power|violence|sudden girlfriend appearance|proxy battles|rivalry
155,X/1999,Movie,6.59,44305,Action|Drama|Fantasy|Mystery|Romance,Super Power|angel|swordplay|disaster|post-apocalyptic|end of the world
156,X,TV,7.41,90192,Action|Drama|Fantasy|Mystery,Super Power|magic|angel|swordplay|contemporary fantasy|plot continuity|cyberpunk|tragedy
157,Mahou Sensei Negima!,TV,6.94,148880,Action|Comedy|Fantasy|Romance|Ecchi|Sci-Fi,Harem|School|Super Power|middle school|all-girls school|magic|cyborg|ghost|Time Travel|Mecha|demon|contemporary fantasy|Gag Humor|Parody|school clubs|plot continuity|stereotypes|ecchi|tragedy|tone changes
158,Maria-sama ga Miteru,TV,7.32,77343,Drama|Girls Love|Romance|Slice of Life,School|all-girls school|photography|bishounen|high school|super deformed|catholic school|coming of age|parental abandonment
159,Boukyaku no Senritsu,TV,6.39,20799,Adventure|Fantasy|Horror|Sci-Fi|Action|Comedy,Mecha|Psychological|Space|Super Power|middle school|android|high school|ghost|piloted robot|absurdist humour|satire|school clubs|nudity|violence|Love Polygon|plot continuity|stereotypes|pantsu|angst|ecchi|School|law and order|tragedy|police|rotten world|large breasts
160,"Ima, Soko ni Iru Boku",TV,7.6,161067,Adventure|Drama|Fantasy|Sci-Fi|Action|Comedy|Slice of Life,Military|kendo|magic|Time Travel|piloted robot|dark fantasy|Gag Humor|sex|violence|unrequited love|plot continuity|stereotypes|angst|slavery|anti-war|disaster|revenge|dystopia|tragedy|post-apocalyptic|war|rotten world|Survival|murder|deconstruction|end of the world
161,Peace Maker Kurogane,TV,7.32,61517,Action|Boys Love|Comedy,Historical|Samurai|ninja|swordplay|violence|shinsengumi
162,Pita Ten,TV,7.04,26303,Comedy|Fantasy|Romance,School|juujin|middle school|elementary school|angel|demon|contemporary fantasy|super deformed|sudden girlfriend appearance|stereotypes|Harem|friendship
163,Power Stone,TV,6.7,9546,Adventure|Comedy|Fantasy|Action|Sports,Historical|Samurai|magic|Martial Arts|ninja|swordplay|Super Power|power suit|violence|combat|plot continuity|stereotypes|ecchi|crime|coming of age|foot fetish
164,Mononoke Hime,Movie,8.67,1381857,Action|Adventure|Award Winning|Fantasy|Horror|Comedy|Romance,Military|Samurai|magic|Martial Arts|deity|swordplay|Super Power|demon|violence|feudal warfare|angst|Anthropomorphic|anti-war|revenge|tragedy|coming of age|war|curse
165,RahXephon,TV,7.4,129354,Award Winning|Drama|Mystery|Romance|Sci-Fi|Suspense|Action|Fantasy|Comedy|Sports,Mecha|Music|Psychological|Military|navy|bishounen|tentacle|air force|gunfights|Super Power|piloted robot|contemporary fantasy|nudity|board games|sudden girlfriend appearance|Love Polygon|plot continuity|angst|ecchi|racism|conspiracy|alcohol|the arts|tragedy|coming of age|shougi|post-apocalyptic|war|murder|end of the world
166,Samurai 7,TV,7.45,139020,Sci-Fi|Action|Fantasy,Historical|Mecha|Samurai|trap|cyborg|Martial Arts|angel|swordplay|violence|plot continuity|steampunk|tragedy
167,Scrapped Princess,TV,7.39,104477,Adventure|Drama|Fantasy|Sci-Fi|Action|Comedy|Romance,Mecha|magic|alien|angel|dragon|swordplay|Super Power|demon|high fantasy|violence|plot continuity|angst|religion|tragedy|coming of age|genetic modification|post-apocalyptic|murder|end of the world|large breasts
168,s.CRY.ed,TV,7.39,88441,Action|Adventure|Drama|Sci-Fi,Super Power|henshin|proxy battles|law and order|tragedy|police|special squads|space battles|rivalry
169,Shingetsutan Tsukihime,TV,6.8,180966,Action|Horror|Mystery|Romance|Supernatural|Fantasy,Vampire|high school|maid|magic|Super Power|contemporary fantasy|sex|violence|plot continuity|School|tragedy|parental abandonment
170,Slam Dunk,TV,8.56,338884,Sports|Action|Comedy|Romance,School|Team Sports|high school|delinquent|violence|basketball|plot continuity|friendship|rivalry
171,Strange Dawn,TV,6.55,7448,Adventure|Drama|Fantasy|Action|Comedy|Romance,Military|magic|swordplay|Gag Humor|toilet humour|violence|feudal warfare|unrequited love|Love Polygon|plot continuity|ecchi|friendship|politics|anti-war|crime|disaster|tragedy|coming of age|foot fetish|war|deconstruction|tone changes|black humour|torture
173,Tactics,TV,7.25,43741,Mystery|Supernatural|Girls Love|Fantasy,Historical|bishounen|angel|Super Power|demon|contemporary fantasy|plot continuity
174,Tenjou Tenge,TV,6.87,200862,Action|Drama|Supernatural|Ecchi|Comedy|Romance,Delinquents|Martial Arts|School|Super Power|lingerie|high school|delinquent|gunfights|swordplay|super deformed|Gag Humor|Parody|school clubs|sex|nudity|violence|sudden girlfriend appearance|Love Polygon|plot continuity|stereotypes|pantsu|angst|ecchi|tragedy|go|rotten world|rivalry|large breasts
175,Tokyo Underground,TV,6.63,32050,Action|Adventure|Romance|Sci-Fi|Girls Love|Comedy,Super Power|high school|Martial Arts|gunfights|battle royale|swordplay|human enhancement|super deformed|Gag Humor|violence|plot continuity|angst|School|revenge|conspiracy|dystopia|tragedy|coming of age|genetic modification|parental abandonment|murder
176,Triangle Heart: Sweet Songs Forever,OVA,6.23,8033,Adventure|Romance|Action,Martial Arts|gunfights|swordplay|violence|Love Polygon|plot continuity|Music|parental abandonment|terrorism
177,Tsubasa Chronicle,TV,7.52,241848,Action|Adventure|Drama|Fantasy|Romance|Sci-Fi|Comedy,bishounen|magic|Martial Arts|ghost|swordplay|Super Power|high fantasy|Gag Humor|violence|plot continuity|stereotypes|Music|angst|henshin|friendship|tragedy|coming of age|parental abandonment|training|archaeology|curse
178,Ultra Maniac,TV,7.24,36999,Comedy|Fantasy|Romance|Gourmet,School|baseball|middle school|magic|Mahou Shoujo|Gag Humor|school clubs|tennis|multiple couples|plot continuity|stereotypes|henshin|coming of age|parental abandonment|rivalry
179,Ultra Maniac OVA,OVA,6.62,6112,Comedy|Fantasy|Romance,School|middle school|magic|Mahou Shoujo|contemporary fantasy|Gag Humor|plot continuity
180,Vandread,TV,7.18,90839,Sci-Fi|Ecchi|Girls Love|Action|Comedy|Romance,Mecha|Space|trap|robot helper|alien|space travel|transforming craft|piloted robot|nudity|violence|humanoid alien|ecchi|Harem|post-apocalyptic|space battles|space opera
181,Vandread: The Second Stage,TV,7.42,57795,Sci-Fi|Ecchi|Action|Comedy|Romance,Mecha|Space|robot helper|alien|transforming craft|piloted robot|violence|humanoid alien|Love Polygon|ecchi|Harem|post-apocalyptic|space battles|space opera
182,Tenkuu no Escaflowne,TV,7.67,178170,Adventure|Fantasy|Romance|Action|Sci-Fi,Love Polygon|Mecha|juujin|bishounen|angel|dragon|transforming craft|piloted robot|angst|steampunk|tragedy|war
183,Whistle!,TV,7.48,16205,Sports|Action|Romance,School|Team Sports|association football
184,Xenosaga The Animation,TV,6.38,22484,Sci-Fi|Girls Love|Action|Fantasy|Adventure|Horror|Comedy,Mecha|Space|Military|android|tentacle|magic|cyborg|alien|robot|ghost|loli|gunfights|swordplay|human enhancement|space travel|piloted robot|Parody|nudity|violence|humanoid alien|pantsu|angst|ecchi|friendship|racism|crime|disaster|religion|conspiracy|alcohol|tragedy|genetic modification|war|super robot|human-android love|organic mecha|space battles|Christianity|murder|real robot|space opera|terrorism
185,Initial D First Stage,TV,8.37,441050,Action|Drama|Romance|Sports,Racing|high school|motorsport|street racing|plot continuity|School|drifting
186,Initial D Second Stage,TV,8.2,264045,Action|Drama|Romance|Sports,Racing|motorsport|street racing|plot continuity|School|drifting
187,Initial D Third Stage,Movie,7.92,208147,Action|Drama|Sports,Racing|high school|motorsport|street racing|plot continuity|School|drifting
189,Love Hina,TV,7.1,281577,Comedy|Romance|Ecchi|Slice of Life,Harem|high school|loli|Parody|university|violence|sudden girlfriend appearance|stereotypes|ecchi|School|dark-skinned girl|filmmaking
190,Love Hina Again,OVA,7.23,89409,Comedy|Romance|Ecchi|Fantasy,contemporary fantasy|Gag Humor|university|nudity|sudden girlfriend appearance|Love Polygon|stereotypes|pantsu|incest|angst|ecchi|Harem|School|dark-skinned girl
193,Maburaho,TV,6.74,102795,Comedy|Drama|Romance|Ecchi|Gourmet|Fantasy,Harem|School|baseball|cosplaying|magic|ghost|school dormitory|sudden girlfriend appearance|Love Polygon|parental abandonment
194,Macross Zero,OVA,7.54,43515,Adventure|Sci-Fi|Action|Fantasy|Romance,Mecha|Military|navy|air force|gunfights|transforming craft|plot continuity|angst|anti-war|tragedy|coming of age|war|air combat|real robot
195,Onegai☆Teacher,TV,7.09,189127,Drama|Romance|Sci-Fi|Comedy,School|android|alien|Mecha|sex|humanoid alien|multiple couples|sudden girlfriend appearance|unrequited love|Love Polygon|teacher x student|stereotypes|ecchi|Harem|female teacher
196,Onegai☆Twins,TV,6.83,95133,Comedy|Drama|Sci-Fi|Romance,Harem|School|alien|multiple couples|sudden girlfriend appearance|Love Polygon|teacher x student|plot continuity|ecchi|parental abandonment
197,Rizelmine,TV,6.56,27598,Comedy|Romance|Sci-Fi|Ecchi,School|sudden girlfriend appearance|Love Polygon
198,Speed Grapher,TV,7.32,126797,Action|Mystery|Suspense|Boys Love|Sci-Fi|Adventure|Horror|Comedy|Romance,Adult Cast|Gore|Organized Crime|Psychological|Super Power|Military|photography|gunfights|human enhancement|Love Polygon|plot continuity|stereotypes|mafia|slavery|politics|anti-war|crime|revenge|conspiracy|the arts|law and order|tragedy|coming of age|police|genetic modification|rotten world|journalism|murder
199,Sen to Chihiro no Kamikakushi,Movie,8.77,2029381,Adventure|Award Winning|Fantasy|Comedy|Romance,magic|dragon|contemporary fantasy|violence|curse
200,Tenshi na Konamaiki,TV,7.45,30903,Comedy|Romance|Action|Fantasy,Magical Sex Shift|high school|delinquent|magic|Martial Arts|bishoujo|super deformed|Gag Humor|violence|sudden girlfriend appearance|stereotypes|Reverse Harem|ecchi|School|curse|rivalry
201,Video Girl Ai,OVA,7.26,34881,Comedy|Drama|Romance|Ecchi|Sci-Fi|Fantasy,Love Polygon|high school|Gag Humor|sudden girlfriend appearance|unrequited love|plot continuity|angst|School|parental abandonment
202,Wolf's Rain,TV,7.79,353702,Action|Adventure|Drama|Fantasy|Mystery|Romance,plot continuity|cyberpunk|ecology|dystopia|tragedy|post-apocalyptic|Survival|end of the world
204,Yumeria,TV,6.1,30121,Action|Comedy|Ecchi|Fantasy,Harem|Super Power|small breasts|high school|cosplaying|loli|power suit|nudity|sexual fantasies|pantsu|henshin|ecchi|parental abandonment|large breasts
205,Samurai Champloo,TV,8.52,1352087,Action|Adventure|Comedy,Historical|Samurai|baseball|Martial Arts|ninja|swordplay|Gag Humor|nudity|violence|plot continuity|stereotypes|Music|mafia|angst|ecchi|psychoactive drugs|tragedy|Christianity|murder
206,Lodoss-tou Senki: Eiyuu Kishi Den,TV,7.2,40591,Action|Adventure|Drama|Fantasy|Romance|Comedy,Military|dark elf|elf|magic|dragon|swordplay|high fantasy|super deformed|Gag Humor|feudal warfare|war
207,Lodoss-tou Senki,OVA,7.35,96849,Action|Adventure|Fantasy,dark elf|elf|magic|dragon|deity|swordplay|high fantasy|violence|feudal warfare|stereotypes|war|murder|goblin
208,R.O.D: Read or Die,OVA,7.64,77014,Action|Adventure|Mystery|Sci-Fi|Girls Love|Comedy|Romance|Slice of Life,Adult Cast|Historical|Military|navy|air force|magic|Super Power|Gag Humor|Parody|violence|plot continuity|steampunk|law and order|special squads
209,R.O.D: The TV,TV,7.55,75026,Action|Adventure|Comedy|Drama|Sci-Fi|Girls Love,Super Power|Detective|middle school|plot continuity|School|disaster
210,Ranma ½,TV,7.78,284381,Action|Comedy|Romance|Ecchi|Gourmet|Fantasy|Sports,Magical Sex Shift|Martial Arts|School|baseball|gymnastics|judo|ice skating|high school|ninja|swordplay|Super Power|contemporary fantasy|absurdist humour|Gag Humor|board games|Love Polygon|plot continuity|shougi|curse
212,Project A-Ko,Movie,6.98,25978,Adventure|Comedy|Sci-Fi|Girls Love|Action,Mecha|Super Power|high school|alien|space travel|transforming craft|absurdist humour|Gag Humor|Parody|nudity|violence|stereotypes|pantsu|ecchi|School|alcohol|space battles|rivalry|large breasts
215,Pia Carrot e Youkoso!! 2 DX,OVA,6.67,3492,Comedy|Romance|Slice of Life,waitress|Gag Humor|Love Polygon|pantsu|ecchi
216,Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,Movie,6.22,3657,Comedy|Romance|Slice of Life,waitress|ecchi
218,Kidou Senkan Nadesico,TV,7.55,61144,Comedy|Romance|Sci-Fi|Action|Adventure,Mecha|Military|Parody|Space|piloted robot|medium awareness|plot continuity|Harem|tragedy|nanomachines|space opera
219,Kidou Senkan Nadesico: The Prince of Darkness,Movie,6.77,18619,Award Winning|Drama|Sci-Fi|Action|Comedy,Mecha|Psychological|Space|Military|human enhancement|nudity|violence|tragedy|nanomachines|genetic modification|space opera
222,Mezzo DSA,TV,6.78,27779,Action|Adventure|Comedy|Mystery|Sci-Fi,bounty hunter|android|alien|Martial Arts|ghost|gunfights|mafia|crime|law and order|police|murder
223,Dragon Ball,TV,7.98,1140861,Action|Adventure|Comedy|Fantasy|Sci-Fi,Martial Arts|android|magic|robot|dragon|Super Power|Mecha|Gag Humor|nudity|combat|pantsu|henshin|ecchi|Anthropomorphic|coming of age|rivalry
225,Dragon Ball GT,TV,6.53,679225,Action|Adventure|Comedy|Fantasy|Sci-Fi,Martial Arts|magic|alien|Super Power|space travel|henshin|end of the world
226,Elfen Lied,TV,7.46,1617126,Action|Drama|Horror|Romance|Suspense|Sci-Fi|Comedy,Gore|Super Power|gunfights|absurdist humour|Gag Humor|university|Love Polygon|plot continuity|angst|friendship|revenge|tragedy|murder|tone changes
227,FLCL,OVA,8.04,897622,Avant Garde|Comedy|Sci-Fi|Suspense|Action|Romance,Mecha|Parody|Psychological|baseball|elementary school|android|delinquent|alien|robot|absurdist humour|Gag Humor|medium awareness|nudity|violence|pantsu|ecchi|School|coming of age
228,Jigoku Shoujo,TV,7.61,385888,Horror|Mystery|Supernatural|Suspense|Fantasy|Comedy|Romance,Psychological|ghost|contemporary fantasy|violence|plot continuity|angst|revenge|tragedy|murder|curse
229,Ninin ga Shinobuden,TV,6.92,37995,Comedy|Girls Love|Action|Fantasy,Parody|baseball|Martial Arts|ninja|contemporary fantasy|absurdist humour|Gag Humor|medium awareness|sexual fantasies|henshin|ecchi|rivalry
230,Air Master,TV,6.97,44027,Action|Comedy|Girls Love|Boys Love,Martial Arts|gigantic breasts|high school|violence|combat|plot continuity|pantsu|ecchi|female student|rivalry
