userID,holdout_animeID,train_anime_ids,profile_size,user_level,popularity_rank,metadata_rank,graph_rank,people_staff_rank,item_knn_rank,latent_svd_rank,full_hybrid_rank,tuned_hybrid_rank,level_tuned_hybrid_rank,example_method,product_hybrid_top12_anime_ids,candidate_pool_size,holdout_title,train_titles,product_hybrid_top12_titles,case_type
9566241,9260,19|30|31|32|43|47|57|66|121|164|189|199|205|226|227|232|268|269|322|339,159,Fan,3,3,22,2,41,1,2,3,3,level_tuned_product_hybrid,28677|71|9260|32951|5251|20021|36124|603|8726|193|10568|348,101,Kizumonogatari I: Tekketsu-hen,"Monster | Shinseiki Evangelion | Shinseiki Evangelion Movie: Shi to Shinsei | Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni | Koukaku Kidoutai | Akira | Beck | Azumanga Daiou The Animation",Yamada-kun to 7-nin no Majo | Full Metal Panic! | Kizumonogatari I: Tekketsu-hen | Rokudenashi Majutsu Koushi to Akashic Records | Angel Densetsu | Sword Art Online: Extra Edition | Itou Junji: Collection | Futari wa Precure | Soredemo Machi wa Mawatteiru | Maburaho | Kamisama no Memochou | Binzume Yousei,both_hit
9609770,6467,20|21|44|64|121|136|853|861|918|1363|1506|1887|2034|3470|3588|4081|4155|4224|4722|4898,156,Fan,38,60,31,40,31,23,38,29,26,level_tuned_product_hybrid,14741|23283|28677|18897|43692|43439|9366|24151|223|138|5262|59459,101,Meitantei Conan Movie 14: Tenkuu no Lost Ship,Naruto | One Piece | Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen | Rozen Maiden | Fullmetal Alchemist | Hunter x Hunter | Ouran Koukou Host Club | xxxHOLiC,Chuunibyou demo Koi ga Shitai! | Zankyou no Terror | Yamada-kun to 7-nin no Majo | Nisekoi | Gokushufudou | Shadows House | Kaichou wa Maid-sama!: Omake da yo! | Ao Haru Ride OVA | Dragon Ball | Hunter x Hunter: Greed Island | Shugo Chara!! Doki | Silent Witch: Chinmoku no Majo no Kakushigoto,both_miss
9889620,53050,2167|4181|9253|10863|11757|20021|20583|21881|25303|27891|28121|28677|28891|29755|29786|29803|30364|30831|30885|31414,216,Fan,7,6,5,3,1,2,2,3,3,level_tuned_product_hybrid,48548|50613|53050|50738|58271|40436|38924|39570|58572|37920|38940|36023,101,"Kanojo, Okarishimasu 3rd Season",Clannad | Clannad: After Story | Steins;Gate | Steins;Gate: Oukoubakko no Poriomania | Sword Art Online | Sword Art Online: Extra Edition | Haikyuu!! | Sword Art Online II,"5-toubun no Hanayome Movie | Rurouni Kenshin: Meiji Kenkaku Romantan (2023) | Kanojo, Okarishimasu 3rd Season | Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita: Sono Ni | Honey Lemon Soda | Peter Grill to Kenja no Jikan | Nekopara | High Score Girl II | Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su 2nd Season | Ueno-san wa Bukiyou | Cop Craft | Persona 5 the Animation",both_hit
9893123,31173,235|1506|28851|30123|31478|32729|40730|40748|51552|52034|53126|54842|54856,13,Beginner,7,4,1,1,1,1,1,1,1,level_tuned_product_hybrid,31173|40615|30346|53540|37520|35222|53888|38889|51916|28249|41103|31456,101,Akagami no Shirayuki-hime 2nd Season,Meitantei Conan | Meitantei Conan Movie 10: Tantei-tachi no Requiem | Koe no Katachi | Akagami no Shirayuki-hime | Bungou Stray Dogs | Orange | Tian Guan Cifu | Jujutsu Kaisen,Akagami no Shirayuki-hime 2nd Season | Umibe no Étranger | Doukyuusei | Meitantei Conan Movie 26: Kurogane no Submarine | Dororo | Gakuen Babysitters | Spy x Family Movie: Code: White | Kono Oto Tomare! Part 2 | Dekiru Neko wa Kyou mo Yuuutsu | Arslan Senki (TV) | Koi to Yobu ni wa Kimochi Warui | Code:Realize - Sousei no Himegimi,both_hit
9937965,49114,6|20|33|47|777|813|1535|1575|1735|2001|2904|3576|3588|4224|5081|5114|9253|9260|10863|11061,176,Fan,2,6,4,2,53,2,2,3,2,level_tuned_product_hybrid,48453|49114|39597|967|39681|4896|58600|55749|6377|59484|21339|21085,101,Vanitas no Karte Part 2,Trigun | Naruto | Kenpuu Denki Berserk | Akira | Hellsing Ultimate | Dragon Ball Z | Death Note | Code Geass: Hangyaku no Lelouch,Super Crooks | Vanitas no Karte Part 2 | Sword Art Online: Alicization - War of Underworld | Hokuto no Ken | D4DJ First Mix | Umineko no Naku Koro ni | Ameku Takao no Suiri Karte | Megami no Café Terrace 2nd Season | Zan Sayonara Zetsubou Sensei | Kikaijikake no Marie | Psycho-Pass Movie 1 | Witch Craft Works,both_hit
10012375,28171,3588|11111|20583|24833|28891|30654|31964|32189|32281|32282|32681|32935|33028|34103|34933,15,Beginner,1,14,1,4,3,1,1,1,1,level_tuned_product_hybrid,28171|33513|10490|36896|8460|40221|20031|34284|36873|190|60055|25161,101,Shokugeki no Souma,Soul Eater | Another | Haikyuu!! | Ansatsu Kyoushitsu | Haikyuu!! Second Season | Ansatsu Kyoushitsu 2nd Season | Boku no Hero Academia | Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,Shokugeki no Souma | Ansatsu Kyoushitsu: 365-nichi no Jikan | Blood-C | Boku no Hero Academia the Movie 1: Futari no Hero | Mirai Nikki | Kami no Tou | D-Frag! | Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou | Back Street Girls: Gokudolls | Love Hina Again | Yozakura-san Chi no Daisakusen 2nd Season | One Piece 3D2Y: Ace no Shi wo Koete! Luffy Nakama to no Chikai,both_hit
10202690,37086,20|154|199|356|442|759|1535|1689|1723|1735|2167|2994|4181|5114|6922|10087|10620|11741|12355|13667,138,Casual,5,5,3,2,4,1,1,2,1,level_tuned_product_hybrid,37086|22199|33674|14353|52168|16001|38691|21797|25099|58484|30503|5365,101,Kakegurui××,Naruto | Shaman King | Sen to Chihiro no Kamikakushi | Fate/stay night | Naruto Movie 1: Dai Katsugeki!! Yuki Hime Ninpouchou Dattebayo! | Tokyo Godfathers | Death Note | Byousoku 5 Centimeter,"Kakegurui×× | Akame ga Kill! | No Game No Life: Zero | Death Billiards | Kidou Senshi Gundam: Suisei no Majo - Prologue | Kokoro Connect: Michi Random | Dr. Stone | Chuunibyou demo Koi ga Shitai! Ren Lite | Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken | Ishura 2nd Season | Noragami Aragoto | Tsumiki no Ie",both_hit
10433251,28701,6|21|10012|10087|10408|10793|11741|14719|14829|20509|20785|21511|22297|26055|27525|30749|31706|31765|31933|32182,44,Beginner,2,3,2,1,1,1,1,1,1,level_tuned_product_hybrid,28701|3588|44511|48997|154|4186|145|666|39575|39565|11235|52199,101,Fate/stay night: Unlimited Blade Works 2nd Season,Trigun | One Piece | Carnival Phantasm | Fate/Zero | Hotarubi no Mori e | Guilty Crown | Fate/Zero 2nd Season | JoJo no Kimyou na Bouken (TV),Fate/stay night: Unlimited Blade Works 2nd Season | Soul Eater | Chainsaw Man | Fantasy Bishoujo Juniku Ojisan to | Shaman King | Koukaku no Regios | Kareshi Kanojo no Jijou | JoJo no Kimyou na Bouken | Somali to Mori no Kamisama | Boku no Hero Academia the Movie 2: Heroes:Rising | Amagami SS+ Plus | One Piece: Dai Tettei Kaibou! Kouzuki Oden Densetsu!,both_hit
10474666,40591,1|19|44|45|199|232|329|401|431|486|849|1379|1535|1575|1689|2001|2025|2175|2251|2418,271,Fan,1,3,1,18,19,1,1,1,1,level_tuned_product_hybrid,40591|27833|22147|14833|19363|34134|31637|56009|48583|24405|33433|49828,101,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,Cowboy Bebop | Monster | Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen | Rurouni Kenshin: Meiji Kenkaku Romantan | Sen to Chihiro no Kamikakushi | Cardcaptor Sakura | Planetes | Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,"Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen | Durarara!!x2 Ketsu | Amagi Brilliant Park | Maoyuu Maou Yuusha | Gin no Saji 2nd Season | One Punch Man 2nd Season | Gate: Jieitai Kanochi nite, Kaku Tatakaeri Part 2 | Yuusha-kei ni Shosu: Choubatsu Yuusha 9004-tai Keimu Kiroku | Shingeki no Kyojin: The Final Season Part 2 | World Trigger | Shuumatsu no Izetta | Kidou Senshi Gundam: Suisei no Majo",both_hit
10694075,43439,20|30|32|164|199|226|269|323|431|512|523|813|1535|1575|2001|2759|2890|2904|3588|3784,531,Veteran,4,5,1,9,4,1,1,1,1,level_tuned_product_hybrid,43439|53410|11771|40685|37579|40879|42587|56690|50421|60316|32828|62068,101,Shadows House,"Naruto | Shinseiki Evangelion | Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni | Mononoke Hime | Sen to Chihiro no Kamikakushi | Elfen Lied | Bleach | Mousou Dairinin",Shadows House | Yuru Camp△ Season 3 | Kuroko no Basket | Super Cub | Tonari no Kyuuketsuki-san | Love Live! Nijigasaki Gakuen School Idol Doukoukai | Yuuki Yuuna wa Yuusha de Aru: Dai Mankai no Shou | Re:Monster | Shi Cao Lao Long Bei Guan Yi E Long Zhi Ming | Busamen Gachi Fighter | Amaama to Inazuma | Snowball Earth,both_hit
10764260,54856,18|20|21|47|185|186|187|195|245|443|470|821|822|1735|2025|2167|2966|3455|3456|4059,343,Fan,4,14,5,5,2,1,1,1,1,level_tuned_product_hybrid,54856|43007|8525|34934|39988|49834|877|16|18277|10067|4999|35960,101,Horimiya: Piece,Initial D Fourth Stage | Naruto | One Piece | Akira | Initial D First Stage | Initial D Second Stage | Initial D Third Stage | Onegai☆Teacher,Horimiya: Piece | Osananajimi ga Zettai ni Makenai Love Comedy | Kami nomi zo Shiru Sekai | Koi to Uso | Isekai Quartet 2 | Boku ga Aishita Subete no Kimi e | Nana | Hachimitsu to Clover | Strike the Blood | Angel Beats! Another Epilogue | Asu no Yoichi! | Kud Wafter,both_hit
10794146,36286,482|849|853|1894|2167|2236|2593|2890|2966|3782|3783|3972|4059|4081|4181|4224|4280|4282|4382|5204,585,Veteran,3,6,17,4,24,2,2,2,2,level_tuned_product_hybrid,45055|36286|53237|40842|49160|57635|39753|51458|56662|32607|60009|51218,101,Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow,Yu☆Gi☆Oh! Duel Monsters GX | Suzumiya Haruhi no Yuuutsu | Ouran Koukou Host Club | Yu☆Gi☆Oh! Hikari no Pyramid | Clannad | Toki wo Kakeru Shoujo | Kara no Kyoukai Movie 1: Fukan Fuukei | Gake no Ue no Ponyo,"Taishou Otome Otogibanashi | Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow | Shy | Idoly Pride | Shachiku-san wa Youjo Yuurei ni Iyasaretai. | Kamonohashi Ron no Kindan Suiri 2nd Season | Omoi, Omoware, Furi, Furare | Lv1 Maou to One Room Yuusha | Trillion Game | Gi(a)rlish Number | Chuuzenji-sensei Mononoke Kougiroku: Sensei ga Nazo wo Hodoite Shimau kara. | BanG Dream! 5th Anniversary Animation: CiRCLE Thanks Party!",both_hit
10813514,1575,121|164|227|356|457|1689|2001|3588|4654|6213|6547|6746|8525|8937|9062|9756|9919|10080|10087|11061,129,Casual,1,1,1,12,76,101,12,5,11,level_tuned_product_hybrid,41619|1840|39292|25879|32105|6007|21561|7059|202|11889|1575|42307,101,Code Geass: Hangyaku no Lelouch,Fullmetal Alchemist | Mononoke Hime | FLCL | Fate/stay night | Mushishi | Byousoku 5 Centimeter | Tengen Toppa Gurren Lagann | Soul Eater,Munou na Nana | Zero no Tsukaima: Futatsuki no Kishi | Princess Connect! Re:Dive | Working!!! | Sousei no Onmyouji | Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu | Ryuugajou Nanana no Maizoukin | Black★Rock Shooter (OVA) | Wolf's Rain | The iDOLM@STER: 765 Pro to Iu Monogatari | Code Geass: Hangyaku no Lelouch | Subarashiki Kono Sekai The Animation,both_hit
10837677,55644,1|20|21|269|431|527|813|1535|1575|1735|2904|2966|4898|5081|5114|5341|6033|6045|8246|9260,249,Fan,4,8,5,3,7,1,1,2,2,level_tuned_product_hybrid,58939|55644|40540|31646|40530|42940|48675|32542|31490|58883|38409|1562,101,Dr. Stone: New World Part 2,Cowboy Bebop | Naruto | One Piece | Bleach | Howl no Ugoku Shiro | Pokemon | Dragon Ball Z | Death Note,Sakamoto Days | Dr. Stone: New World Part 2 | Sword Art Online: Alicization - War of Underworld 2nd Season | 3-gatsu no Lion | Jaku-Chara Tomozaki-kun | Hanma Baki: Son of Ogre | Kakkou no Iinazuke | Sakamoto desu ga? | One Piece Film: Gold | Dead Dead Demons Dededede Destruction (ONA) | Cike Wu Liuqi | Yamato Nadeshiko Shichihenge♥,both_hit
10932948,1195,20|154|223|225|269|442|527|552|587|813|849|859|874|896|1132|1313|1482|1526|1535|1555,152,Fan,4,3,2,15,6,1,1,1,1,level_tuned_product_hybrid,1195|21|18753|16009|9366|30206|10928|1122|21635|777|12477|17821,101,Zero no Tsukaima,Naruto | Shaman King | Dragon Ball | Dragon Ball GT | Bleach | Naruto Movie 1: Dai Katsugeki!! Yuki Hime Ninpouchou Dattebayo! | Pokemon | Digimon Adventure,Zero no Tsukaima | One Piece | Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA | Kamisama no Inai Nichiyoubi | Kaichou wa Maid-sama!: Omake da yo! | Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai! | Nogizaka Haruka no Himitsu Finale ♪ | Pokemon Movie 07: Rekkuu no Houmonsha Deoxys | GJ-bu@ | Hellsing Ultimate | Sakasama no Patema | Stella Jogakuin Koutou-ka C³-bu,both_hit
11034657,2904,1|5|6|19|20|30|32|66|121|226|269|834|1535|1575|1686|1735|2593|2889|4106|4224,77,Casual,1,2,1,3,3,1,1,1,1,level_tuned_product_hybrid,2904|15809|54449|16668|51318|19195|1606|4080|10521|42867|33949|8068,101,Code Geass: Hangyaku no Lelouch R2,"Cowboy Bebop | Cowboy Bebop: Tengoku no Tobira | Trigun | Monster | Naruto | Shinseiki Evangelion | Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni | Azumanga Daiou The Animation","Code Geass: Hangyaku no Lelouch R2 | Hataraku Maou-sama! | Ishura | Kakumeiki Valvrave | Hanma Baki: Son of Ogre 2nd Season | Koukaku Kidoutai Arise: Ghost in the Shell - Border:4 Ghost Stands Alone | Kekkaishi | Kyou kara Maou! 3rd Series | Working'!! | Kanojo, Okarishimasu Petit | Oshiete! Galko-chan: Natsuyasumi tte Hontou desu ka? | Kuroshitsuji Picture Drama",both_hit
11039802,53613,20|30|45|57|121|132|136|150|153|154|223|225|226|232|245|249|263|264|405|481,340,Fan,4,2,5,6,1,1,1,1,1,level_tuned_product_hybrid,53613|54724|6811|57554|38080|355|59229|53200|19315|859|2246|63817,101,Dead Mount Death Play,Naruto | Shinseiki Evangelion | Rurouni Kenshin: Meiji Kenkaku Romantan | Beck | Fullmetal Alchemist | GetBackers | Hunter x Hunter | Blood+,Dead Mount Death Play | Nige Jouzu no Wakagimi | InuYasha: Kanketsu-hen | Rurouni Kenshin: Meiji Kenkaku Romantan - Kyoto Douran | Kono Oto Tomare! | Shakugan no Shana | Enen no Shouboutai: San no Shou Part 2 | Hataraku Maou-sama!! 2nd Season | Pupa | Digimon Savers | Mononoke | Hell Mode: Yarikomizuki no Gamer wa Hai Settei no Isekai de Musou suru 2nd Season,both_hit
11067856,6746,120|121|150|356|430|527|528|813|853|1117|1281|1482|1535|1575|1709|2025|2904|3588|3655|4752,79,Casual,2,1,1,1,1,1,1,1,1,level_tuned_product_hybrid,6746|30123|12049|17513|42307|39199|690|59369|17409|14267|16385|39535,101,Durarara!!,Fruits Basket | Fullmetal Alchemist | Blood+ | Fate/stay night | Fullmetal Alchemist: The Conqueror of Shamballa | Pokemon | Pokemon Movie 01: Mewtwo no Gyakushuu | Dragon Ball Z,Durarara!! | Akagami no Shirayuki-hime | Fairy Tail Movie 1: Houou no Miko | Diabolik Lovers | Subarashiki Kono Sekai The Animation | Katsute Kami Datta Kemono-tachi e | Kyuuketsuhime Miyu (TV) | Lycoris Recoil: Friends Are Thieves of Time. | Suki tte Ii na yo.: Mei and Marshmallow | Persona 4 the Animation: The Factor of Hope | Dog Days'' | Mushoku Tensei: Isekai Ittara Honki Dasu,both_hit
11159962,263,20|21|223|1735|4224|7674|8074|10030|11061|11771|16498|16894|18179|20507|22535|22789|23755|24277|24415|24833,51,Casual,7,11,1,33,1,1,1,1,1,level_tuned_product_hybrid,263|31646|45|30015|21863|14075|6347|25389|876|36653|21755|2222,101,Hajime no Ippo,Naruto | One Piece | Dragon Ball | Naruto: Shippuuden | Toradora! | Bakuman. | Highschool of the Dead | Bakuman. 2nd Season,"Hajime no Ippo | 3-gatsu no Lion | Rurouni Kenshin: Meiji Kenkaku Romantan | ReLIFE | Mangaka-san to Assistant-san to The Animation | Zetsuen no Tempest | Baka to Test to Shoukanjuu | Dragon Ball Z Movie 15: Fukkatsu no ""F"" | Street Fighter II V | Tsurune: Kazemai Koukou Kyuudou-bu | Shin Tennis no Oujisama vs. Genius 10 | Dr. Slump: Arale-chan",both_hit
11160181,25777,1|30|32|47|164|199|226|323|387|431|437|512|523|578|585|601|759|790|853|875,288,Fan,1,2,4,2,56,1,1,1,1,level_tuned_product_hybrid,25777|31953|4981|20057|34451|256|18229|10568|34284|54900|41456|51535,101,Shingeki no Kyojin Season 2,"Cowboy Bebop | Shinseiki Evangelion | Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni | Akira | Mononoke Hime | Sen to Chihiro no Kamikakushi | Elfen Lied | Mousou Dairinin","Shingeki no Kyojin Season 2 | New Game! | Casshern Sins | Space☆Dandy | Kekkai Sensen & Beyond | Hoshi no Koe | Gatchaman Crowds | Kamisama no Memochou | Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou | Wind Breaker | Sentouin, Haken shimasu! | Shingeki no Kyojin: The Final Season - Kanketsu-hen",both_hit
11353573,41353,19|20|21|33|61|72|121|135|136|139|164|193|199|205|223|248|269|284|287|355,747,Veteran,3,17,3,32,50,2,3,3,3,level_tuned_product_hybrid,48895|11759|41353|43692|270|17743|49722|51837|31483|42307|37504|16353,101,The God of High School,Monster | Naruto | One Piece | Kenpuu Denki Berserk | D.N.Angel | Full Metal Panic? Fumoffu | Fullmetal Alchemist | Hikaru no Go,"Overlord IV | Accel World | The God of High School | Gokushufudou | Hellsing | Maoyuu Maou Yuusha: Kono Monogatari wa, Niku dake de wa Nai no ja! | Karakai Jouzu no Takagi-san Movie | Saikin Yatotta Maid ga Ayashii | Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page | Subarashiki Kono Sekai The Animation | Mob Psycho Mini | Love Lab",both_hit
11504771,51367,1|5|7|18|20|21|30|31|32|43|49|50|57|64|65|66|71|80|114|121,770,Veteran,3,3,5,1,89,2,2,2,2,level_tuned_product_hybrid,339|51367|532|2418|3667|550|20431|5204|12455|19697|1168|5306,101,JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 2,Cowboy Bebop | Cowboy Bebop: Tengoku no Tobira | Witch Hunter Robin | Initial D Fourth Stage | Naruto | One Piece | Shinseiki Evangelion | Shinseiki Evangelion Movie: Shi to Shinsei,Serial Experiments Lain | JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 2 | Bishoujo Senshi Sailor Moon S | Stranger: Mukou Hadan | Strike Witches | Yu☆Gi☆Oh! | Hoozuki no Reitetsu | Kara no Kyoukai Movie 6: Boukyaku Rokuon | Yuu☆Yuu☆Hakusho: Mu Mu Hakusho - Nightmare Hakusho | Toaru Kagaku no Railgun S: Motto Marutto Railgun | Musekinin Kanchou Tylor OVA | Tales of Symphonia The Animation: Tethe'alla-hen,both_hit
11597299,59421,20|145|164|199|245|431|512|513|585|710|849|853|1535|1575|1698|1735|2034|2167|2904|2966,379,Fan,28,29,1,53,1,3,4,2,2,level_tuned_product_hybrid,50602|59421|43439|35222|21647|102|38778|54790|35240|8676|24031|30307,101,Zutaboro Reijou wa Ane no Moto Konyakusha ni Dekiai sareru,Naruto | Kareshi Kanojo no Jijou | Mononoke Hime | Sen to Chihiro no Kamikakushi | Great Teacher Onizuka | Howl no Ugoku Shiro | Majo no Takkyuubin | Tenkuu no Shiro Laputa,Spy x Family Part 2 | Zutaboro Reijou wa Ane no Moto Konyakusha ni Dekiai sareru | Shadows House | Gakuen Babysitters | Tamako Love Story | Aishiteruze Baby★★ | Midara na Ao-chan wa Benkyou ga Dekinai | Undead Girl Murder Farce | Princess Principal | Amagami SS | Denki-gai no Honya-san | Monster Musume no Iru Nichijou,hybrid_win
11622325,39026,19|30|32|43|57|121|164|199|226|339|431|437|512|513|523|572|578|585|597|759,260,Fan,5,13,8,8,32,8,4,6,5,level_tuned_product_hybrid,37982|52709|61782|11751|39026|31240|39940|32948|14353|10490|40416|2154,101,Dumbbell Nan Kilo Moteru?,"Monster | Shinseiki Evangelion | Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni | Koukaku Kidoutai | Beck | Fullmetal Alchemist | Mononoke Hime | Sen to Chihiro no Kamikakushi","Domestic na Kanojo | Danjo no Yuujou wa Seiritsu suru? (Iya, Shinai!!) | Kirei ni Shitemoraemasu ka. | Senki Zesshou Symphogear | Dumbbell Nan Kilo Moteru? | Re:Zero kara Hajimeru Isekai Seikatsu | Shokugeki no Souma: Shin no Sara | Fune wo Amu | Death Billiards | Blood-C | Date A Bullet: Dead or Bullet | Tekkon Kinkreet",both_hit
11655860,14345,60|120|122|226|469|478|521|687|853|1110|1222|1535|1575|2904|2923|2924|2927|2994|3457|3470,195,Fan,4,14,3,31,15,1,2,2,2,level_tuned_product_hybrid,49596|14345|47194|322|10719|431|1699|39491|61|41006|42603|9513,101,Btooom!,Chrno Crusade | Fruits Basket | Full Moon wo Sagashite | Elfen Lied | Karin | Sousei no Aquarion | Mermaid Melody Pichi Pichi Pitch | Tokyo Mew Mew,Blue Lock | Btooom! | Summertime Render | Paradise Kiss | Boku wa Tomodachi ga Sukunai | Howl no Ugoku Shiro | Romeo x Juliet | Psycho-Pass 3 | D.N.Angel | Higurashi no Naku Koro ni Gou | Boku no Hero Academia: Ikinokore! Kesshi no Survival Kunren | Beelzebub,both_hit
11750911,35760,30|81|570|770|777|934|1535|1575|1818|2759|2904|3784|3785|4224|6675|6880|8425|8525|9253|10080,103,Casual,1,2,4,1,7,1,1,2,2,level_tuned_product_hybrid,6547|35760|20507|50273|33988|10588|55528|16866|20853|11021|50587|593,101,Shingeki no Kyojin Season 3,Shinseiki Evangelion | Kidou Senshi Gundam: Dai 08 MS Shoutai | Jin-Rou | Pale Cocoon | Hellsing Ultimate | Higurashi no Naku Koro ni | Death Note | Code Geass: Hangyaku no Lelouch,Angel Beats! | Shingeki no Kyojin Season 3 | Noragami | Tomodachi Game | Demi-chan wa Kataritai | Persona 4 the Animation | Yuuki Bakuhatsu Bang Bravern | Tonari no Kaibutsu-kun: Tonari no Gokudou-kun | Hitsugi no Chaika | Muv-Luv Alternative: Total Eclipse | Gridman Universe | Mugen no Ryvius,both_hit
11807624,4059,20|30|32|66|101|223|227|240|269|356|656|777|813|849|853|889|1519|1530|1535|1575,191,Fan,7,48,11,13,4,3,5,5,3,level_tuned_product_hybrid,11981|38084|4059|1889|226|2924|49220|72|1943|2246|26349|721,101,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen","Naruto | Shinseiki Evangelion | Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni | Azumanga Daiou The Animation | Air | Dragon Ball | FLCL | Genshiken","Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari | Fate/Grand Order: Zettai Majuu Sensen Babylonia | Clannad: Mou Hitotsu no Sekai, Tomoyo-hen | Higurashi no Naku Koro ni Kai | Elfen Lied | ef: A Tale of Memories. | Isekai Ojisan | Full Metal Panic? Fumoffu | Paprika | Mononoke | Danna ga Nani wo Itteiru ka Wakaranai Ken | Princess Tutu",both_hit
11822432,31798,7054|9919|13759|21995|23273|23673|28851|32281|33506|37779,10,Beginner,5,2,8,4,4,3,3,3,3,level_tuned_product_hybrid,40787|31245|31798|34933|35860|55071|37517|6324|38573|36817|53026|28771,101,Kiznaiver,Kaichou wa Maid-sama! | Ao no Exorcist | Sakura-sou no Pet na Kanojo | Ao Haru Ride | Shigatsu wa Kimi no Uso | Ookami Shoujo to Kuro Ouji | Koe no Katachi | Kimi no Na wa.,Josee to Tora to Sakana-tachi | Zutto Mae kara Suki deshita. Kokuhaku Jikkou Iinkai | Kiznaiver | Kakegurui | Karakai Jouzu no Takagi-san | Amagami-san Chi no Enmusubi | Happy Sugar Life | Omamori Himari | Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki desu ka? | Sunohara-sou no Kanrinin-san | Synduality: Noir | Yu☆Gi☆Oh! The Dark Side of Dimensions,both_hit
11907517,9756,1|5|20|21|45|121|136|223|232|249|269|270|392|459|460|461|462|463|464|465,105,Casual,1,1,1,20,18,2,2,2,2,level_tuned_product_hybrid,41467|9756|16512|21843|22297|9941|18767|935|38668|36873|953|15201,101,Mahou Shoujo Madoka★Magica,Cowboy Bebop | Cowboy Bebop: Tengoku no Tobira | Naruto | One Piece | Rurouni Kenshin: Meiji Kenkaku Romantan | Fullmetal Alchemist | Hunter x Hunter | Dragon Ball,Bleach: Sennen Kessen-hen | Mahou Shoujo Madoka★Magica | Devil Survivor 2 The Animation | Shingeki no Bahamut: Genesis | Fate/stay night: Unlimited Blade Works | Tiger & Bunny | BlazBlue: Alter Memory | Witchblade | Dorohedoro | Back Street Girls: Gokudolls | Juu Ou Sei | Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,both_hit
11919107,26055,6|20|21|121|138|139|199|1535|1689|2167|4059|6547|9062|9919|10165|10408|11061|14513|14719|16498,109,Casual,1,2,1,8,1,1,1,1,1,level_tuned_product_hybrid,26055|35968|7674|40906|9863|25879|55701|39495|908|33606|31404|17074,101,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders - Egypt-hen,Trigun | Naruto | One Piece | Fullmetal Alchemist | Hunter x Hunter: Greed Island | Hunter x Hunter: Greed Island Final | Sen to Chihiro no Kamikakushi | Death Note,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders - Egypt-hen | Wotaku ni Koi wa Muzukashii | Bakuman. | Dragon Quest: Dai no Daibouken (2020) | SKET Dance | Working!!! | Kimetsu no Yaiba: Hashira Geiko-hen | Totsukuni no Shoujo | Fullmetal Alchemist: Premium Collection | One Piece Film: Gold Episode 0 - 711 ver. | Netoge no Yome wa Onnanoko ja Nai to Omotta? | Monogatari Series: Second Season,both_hit
11931250,21995,16|28|66|134|164|199|205|242|322|392|431|437|457|482|486|790|853|877|1535|1589,41,Beginner,3,19,3,61,67,3,3,3,3,level_tuned_product_hybrid,2025|7193|21995|793|1974|9938|4472|3572|8246|30016|627|43697,101,Ao Haru Ride,Hachimitsu to Clover | Yakitate!! Japan | Azumanga Daiou The Animation | Gunslinger Girl | Mononoke Hime | Sen to Chihiro no Kamikakushi | Samurai Champloo | Gokusen,Darker than Black: Kuro no Keiyakusha | Aoi Bungaku Series | Ao Haru Ride | xxxHOLiC Movie: Manatsu no Yoru no Yume | Glass no Kamen (2005) | Ikoku Meiro no Croisée The Animation | Lucky☆Star: Original na Visual to Animation | Macross F | Naruto: Shippuuden Movie 4 - The Lost Tower | Nanbaka | Major S1 | Yasuke,both_hit
