case_type,interpretation_hint,userID,user_level,profile_size,holdout_animeID,heldout_title,heldout_catalog_score,advanced_split_popularity_baseline_rank,xgboost_pairwise_ranker_rank,xgboost_pairwise_ranker_holdout_model_score,top1_animeID,top1_title,top12_titles,candidate_pool_size
strong_top3_recovery,The held-out liked title was recovered almost immediately.,2142732735,Beginner,48,50265,Spy x Family,8.41,1,1,3.763000965118408,50265,Spy x Family,Spy x Family | Great Pretender | Sakamoto Days Part 2 | Domestic na Kanojo | Net-juu no Susume | Mononogatari | Tensura Nikki: Tensei shitara Slime Datta Ken | Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito | Kidou Senshi Gundam: Suisei no Majo Season 2 | Mahou Shoujo Site | Mugen no Juunin: Immortal | Digimon Adventure tri. 2: Ketsui,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,2142768118,Beginner,10,5114,Fullmetal Alchemist: Brotherhood,9.11,1,1,3.8901121616363525,5114,Fullmetal Alchemist: Brotherhood,Fullmetal Alchemist: Brotherhood | Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai | Given | Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Gokuu ga Yaraneba Dare ga Yaru | Fate/Grand Order: Zettai Majuu Sensen Babylonia | Campione! Matsurowanu Kamigami to Kamigoroshi no Maou | Arakawa Under the Bridge x Bridge | Aharen-san wa Hakarenai | Shikkakumon no Saikyou Kenja | Gintama: The Final | Enen no Shouboutai: San no Shou Part 2 | Kono Sekai no Katasumi ni,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,2143208085,Beginner,40,6702,Fairy Tail,7.57,2,1,3.281553030014038,6702,Fairy Tail,"Fairy Tail | Shinsekai yori | Kuroshitsuji: Sono Shitsuji, Kougyou | 07-Ghost | 5-toubun no Hanayome ∬ | Tsuma, Shougakusei ni Naru. | Muv-Luv Alternative | New Game! | Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu | Mashiro no Oto | Ao Ashi | Ijiranaide, Nagatoro-san 2nd Attack",101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,2141018090,Casual,73,9756,Mahou Shoujo Madoka★Magica,8.39,1,1,3.1477112770080566,9756,Mahou Shoujo Madoka★Magica,Mahou Shoujo Madoka★Magica | Jigoku Shoujo | Hakushaku to Yousei | Higurashi no Naku Koro ni Kai | Devil May Cry | Hal | Ao no Exorcist: Kyoto Fujouou-hen | Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru | Free! Take Your Marks | Dragon Ball Super | Date A Live II: Kurumi Star Festival | Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,2141700460,Beginner,48,431,Howl no Ugoku Shiro,8.67,1,1,3.2802300453186035,431,Howl no Ugoku Shiro,Howl no Ugoku Shiro | Barakamon | Deca-Dence | Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly | Gokukoku no Brynhildr | Jigoku Shoujo Futakomori | Shinigami Bocchan to Kuro Maid | Black Lagoon: Roberta's Blood Trail | Enen no Shouboutai: San no Shou | Date A Live: Date to Date | Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen | Magi: Sinbad no Bouken,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,2141736062,Beginner,43,32995,Yuri!!! on Ice,7.9,3,1,3.5182697772979736,32995,Yuri!!! on Ice,"Yuri!!! on Ice | Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer | Kamisama no Memochou | Mousou Dairinin | Katekyou Hitman Reborn! | Tanaka-kun wa Itsumo Kedaruge | Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku | Kusuriya no Hitorigoto | Akaneiro ni Somaru Saka | Wonder Egg Priority: Watashi no Priority | Saint Seiya | Yuusha, Yamemasu",101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,2142000846,Casual,52,28755,Boruto: Naruto the Movie,7.37,5,1,3.3754754066467285,28755,Boruto: Naruto the Movie,"Boruto: Naruto the Movie | Sword Art Online II | Vinland Saga Season 2 | Nurarihyon no Mago: Sennen Makyou | Rurouni Kenshin: Meiji Kenkaku Romantan (2023) | Shingeki no Kyotou | Gate: Jieitai Kanochi nite, Kaku Tatakaeri Part 2 | Fullmetal Alchemist: Reflections | Pokemon XY | Kimi wa Kanata | X | Psycho-Pass: Sinners of the System Case.3 - Onshuu no Kanata ni＿＿",101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,711142173,Casual,60,38329,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,8.59,3,1,3.1375839710235596,38329,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai | Tokyo Ravens | Kotonoha no Niwa | Code Geass: Hangyaku no Lelouch | Class de 2-banme ni Kawaii Onnanoko to Tomodachi ni Natta | Yubisaki to Renren | Noragami Aragoto | Pandora Hearts | Kidou Senshi Gundam: Tekketsu no Orphans | Ueki no Housoku | Vampire Hunter D (2000) | Un-Go,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,711247248,Casual,81,50346,Yofukashi no Uta,7.94,2,1,3.732863664627075,50346,Yofukashi no Uta,Yofukashi no Uta | Ore wo Suki nano wa Omae dake ka yo | Ore dake Level Up na Ken Season 2: Arise from the Shadow | Kakegurui×× | Liar Liar | Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka? | Aku no Hana | Salaryman ga Isekai ni Ittara Shitennou ni Natta Hanashi | Fermat no Ryouri | Ichigo 100% Special 2 | Junjou Romantica 2 | InuYasha Movie 4: Guren no Houraijima,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,722637991,Casual,90,11061,Hunter x Hunter (2011),9.03,1,1,3.6296885013580322,11061,Hunter x Hunter (2011),Hunter x Hunter (2011) | Boku no Hero Academia 7th Season | Jigokuraku 2nd Season | Tu Bian Yingxiong X | Psycho-Pass | Promare | Wu Liuqi: Anying Suming | Wu Liuqi: Zui Qiang Fa Xing Shi | Ore dake Level Up na Ken: How to Get Stronger | Ranma ½ | Mitsudomoe | Kara no Kyoukai Movie 7: Satsujin Kousatsu (Go),101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,722735485,Fan,182,38474,Yuru Camp△ Season 2,8.5,6,1,3.3588006496429443,38474,Yuru Camp△ Season 2,Yuru Camp△ Season 2 | Nichijou | Isekai Quartet 2 | Usagi Drop | Hanazakari no Kimitachi e | Kao ni Denai Kashiwada-san to Kao ni Deru Oota-kun | My Home Hero | Aiura | Pokemon Movie 01: Mewtwo no Gyakushuu | Jaku-Chara Tomozaki-kun Specials | Persona 5 the Animation | Ryuu to Sobakasu no Hime,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,722846869,Casual,57,38000,Kimetsu no Yaiba,8.4,1,1,3.999753952026367,38000,Kimetsu no Yaiba,Kimetsu no Yaiba | JoJo no Kimyou na Bouken Part 5: Ougon no Kaze | ReLIFE | Another | Tengen Toppa Gurren Lagann | Kaguya-sama wa Kokurasetai: Ultra Romantic | Gangsta. | Bakemonogatari | Stranger: Mukou Hadan | Kizumonogatari III: Reiketsu-hen | Majo no Takkyuubin | Tsurune: Tsunagari no Issha,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,723295562,Casual,83,18897,Nisekoi,7.55,3,1,3.7591817378997803,18897,Nisekoi,Nisekoi | Hotarubi no Mori e | Kaze no Stigma | Blood-C | Skip Beat! | Shingeki no Kyojin Season 3 Part 2 | Kimi no Suizou wo Tabetai | Black Lagoon | Princess Tutu | Gachiakuta | Kowarekake no Orgel | Kakegurui Twin,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,2140851209,Fan,159,54112,Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,7.7,4,1,3.1716866493225098,54112,Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,"Zom 100: Zombie ni Naru made ni Shitai 100 no Koto | No Game No Life | Mamahaha no Tsurego ga Motokano datta | Yano-kun no Futsuu no Hibi | Kiseijuu: Sei no Kakuritsu | Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka | Kakushigoto | Kobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai | Berserk: Ougon Jidai-hen I - Haou no Tamago | Sayonara Zetsubou Sensei | One Piece: Heart of Gold | Hibike! Euphonium 2",101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,2139290139,Fan,168,13601,Psycho-Pass,8.32,1,1,2.9950056076049805,13601,Psycho-Pass,"Psycho-Pass | Macross | Kami nomi zo Shiru Sekai | Kobayashi-san Chi no Maid Dragon S | Nekomonogatari: Kuro | Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!: Motenaishi, Nazomeite Miru | Gosick | Hinata no Aoshigure | Dorohedoro Season 2 | Zan Sayonara Zetsubou Sensei Bangaichi | Durarara!!x2 Ketsu | Blood+",101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,712455913,Fan,287,35788,Shokugeki no Souma: San no Sara,7.97,1,1,3.4037694931030273,35788,Shokugeki no Souma: San no Sara,"Shokugeki no Souma: San no Sara | Danjo no Yuujou wa Seiritsu suru? (Iya, Shinai!!) | Ookami Shoujo to Kuro Ouji | Boku ga Aishita Subete no Kimi e | Gokushufudou Season 2 | Urusei Yatsura (2022) 2nd Season | Arifureta Shokugyou de Sekai Saikyou: Maboroshi no Bouken to Kiseki no Kaigou | Aishiteru Game wo Owarasetai | Bishoujo Senshi Sailor Moon | Hanbun no Tsuki ga Noboru Sora | Sennen Joyuu | Kami nomi zo Shiru Sekai: 4-nin to Idol",101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,712787504,Casual,110,16870,The Last: Naruto the Movie,7.8,5,1,2.547739028930664,16870,The Last: Naruto the Movie,The Last: Naruto the Movie | Owari no Seraph: Nagoya Kessen-hen | Yofukashi no Uta | SK∞ OVA: Extra Part | Gokushufudou | Enen no Shouboutai: Ni no Shou | Angel Beats! | Kekkai Sensen | Masamune-kun no Revenge R | Seirei Gensouki | IDOLiSH7 Third Beat! Part 2 | Code:Breaker,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,712883769,Casual,126,1535,Death Note,8.62,1,1,3.415184497833252,1535,Death Note,"Death Note | Samurai Champloo | Great Teacher Onizuka | Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen | Initial D First Stage | No Game No Life | Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials | Vandread | School Days: Magical Heart Kokoro-chan | Batman: Gotham Knight | One Piece: Taose! Kaizoku Ganzack | Mardock Scramble: The Second Combustion",101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,2146605848,Beginner,10,37347,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,7.24,3,1,2.9401164054870605,37347,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II | Gamers! | Mondaiji-tachi ga Isekai kara Kuru Sou desu yo? | Koutetsujou no Kabaneri | Dragon Ball Super: Broly | Nisemonogatari | Boku no Hero Academia 6th Season | Kami nomi zo Shiru Sekai II | Wu Shan Wu Xing (2020) | Ansatsu Kyoushitsu: Kagaijugyou-hen | Grenadier: Hohoemi no Senshi | Saint Seiya: The Lost Canvas - Meiou Shinwa,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,710679821,Beginner,45,1535,Death Note,8.62,1,1,3.0554184913635254,1535,Death Note,"Death Note | Gekkan Shoujo Nozaki-kun | Ima, Soko ni Iru Boku | Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita | Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack | Nazo no Kanojo X | Aggressive Retsuko (ONA) 5th Season | Monogatari Series: Off & Monster Season - Zankoku Douwa: Utsukushi-hime | xxxHOLiC | Kimi ga Nozomu Eien | Edens Zero | Oniichan dakedo Ai sae Areba Kankeinai yo ne!",101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,710984251,Beginner,12,48736,Sono Bisque Doll wa Koi wo Suru,8.13,1,1,1.7019835710525513,48736,Sono Bisque Doll wa Koi wo Suru,Sono Bisque Doll wa Koi wo Suru | One Piece Fan Letter | One Piece Movie 01 | One Piece 3D: Mugiwara Chase | NHK ni Youkoso! | One Piece: Taose! Kaizoku Ganzack | One Piece Movie 08: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi | Spy x Family Movie: Code: White | One Piece: Episode of Sorajima | Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season | Yamada-kun to Lv999 no Koi wo Suru | Gakusen Toshi Asterisk,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,711113335,Fan,245,53126,Yamada-kun to Lv999 no Koi wo Suru,7.74,3,1,3.2906017303466797,53126,Yamada-kun to Lv999 no Koi wo Suru,Yamada-kun to Lv999 no Koi wo Suru | Code Geass: Hangyaku no Lelouch R2 | Tamayura: More Aggressive | Tensei shitara Slime Datta Ken OVA | Maou no Musume wa Yasashisugiru!! | Death March kara Hajimaru Isekai Kyousoukyoku | Gaikotsu Shotenin Honda-san | Sasameki Koto | K-On!!: Ura-On!! | Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai | No Game No Life Specials | Hoshi no Koe,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,711125374,Casual,75,22297,Fate/stay night: Unlimited Blade Works,8.18,1,1,3.8313653469085693,22297,Fate/stay night: Unlimited Blade Works,Fate/stay night: Unlimited Blade Works | Hotaru no Haka | Sakamoto desu ga? | 5-toubun no Hanayome Movie | Saiki Kusuo no Ψ-nan: Ψ-shidou-hen | One Piece Movie 01 | Fantasy Bishoujo Juniku Ojisan to | Otaku ni Yasashii Gal wa Inai!? | Uma Musume: Cinderella Gray | Ruri no Houseki | Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu | Kidou Senshi Gundam I,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,713250666,Casual,101,50416,Skip to Loafer,8.1,7,1,3.707726001739502,50416,Skip to Loafer,Skip to Loafer | Kakushigoto | One Punch Man | Kimetsu no Yaiba: Mugen Ressha-hen | Samurai Champloo | Kage no Jitsuryokusha ni Naritakute! | Seiyuu Radio no Uraomote | Natsume Yuujinchou Shichi: Nobashita Te wa | Lupin III: Kutabare! Nostradamus | Raise wa Tanin ga Ii | No Game No Life: Zero | Udon no Kuni no Kiniro Kemari,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,713574560,Casual,145,22535,Kiseijuu: Sei no Kakuritsu,8.32,1,1,3.180584192276001,22535,Kiseijuu: Sei no Kakuritsu,Kiseijuu: Sei no Kakuritsu | Meitantei Conan OVA 02: 16-nin no Yougisha!? | Hataraku Maou-sama! | Dorohedoro | Tongari Boushi no Atelier | Mahouka Koukou no Rettousei | Kuragehime | Sonny Boy | Hananoi-kun to Koi no Yamai | Shakunetsu Kabaddi | Date A Live II | Sword Art Online: Alicization - War of Underworld 2nd Season,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,713595136,Fan,269,51367,JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 2,8.03,9,1,3.2308428287506104,51367,JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 2,JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 2 | Kimi wa Houkago Insomnia | Fate/stay night Movie: Heaven's Feel - III. Spring Song | Hajime no Ippo | Isekai Quartet Movie: Another World | Osomatsu-san Special | Working!! | Rokka no Yuusha | Kore wa Zombie desu ka? | Kuzu no Honkai | Ishura | Nanatsu no Taizai: Imashime no Fukkatsu,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,713778566,Fan,191,50932,Saikyou Onmyouji no Isekai Tenseiki,7.09,12,1,3.7416977882385254,50932,Saikyou Onmyouji no Isekai Tenseiki,Saikyou Onmyouji no Isekai Tenseiki | Tensei shitara Dragon no Tamago datta | Kiznaiver | Dorohedoro | Barakamon | Shingeki no Kyojin: The Final Season Part 2 | Yamada-kun to Lv999 no Koi wo Suru | Kobayashi-san Chi no Maid Dragon S | Akuma no Riddle | JoJo no Kimyou na Bouken Part 6: Stone Ocean | Karigurashi no Arrietty | Majutsushi Orphen Hagure Tabi: Tennin no Isan,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,713907211,Fan,170,38101,5-toubun no Hanayome,7.62,2,1,3.7816972732543945,38101,5-toubun no Hanayome,"5-toubun no Hanayome | Kage no Jitsuryokusha ni Naritakute! | Devilman: Crybaby | Fumetsu no Anata e | Kanojo to Kanojo no Neko | Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou | Grisaia no Meikyuu: Caprice no Mayu 0 | Tensei shitara Slime Datta Ken 2nd Season: Kanwa - Veldora Nikki 2 | Paprika | Zombie-Loan | Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari | Kore wa Zombie desu ka? of the Dead: Hai, Minotake ni Attemasu",101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,713973720,Beginner,30,37999,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,8.4,1,1,2.647260904312134,37999,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen | Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen | Yakitate!! Japan | Tiger & Bunny | Da Yu Hai Tang (Movie) | Monster Musume no Iru Nichijou | Sakurada Reset | Kidou Senshi Gundam 00 Second Season | Uma Musume: Cinderella Gray | Fruits Basket: The Final | Wangan Midnight | High School DxD BorN: Yomigaeranai Fushichou,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,711317310,Casual,52,225,Dragon Ball GT,6.53,5,1,3.5640475749969482,225,Dragon Ball GT,Dragon Ball GT | Blade & Soul | Ore dake Haireru Kakushi Dungeon | Nanatsu no Taizai: Seisen no Shirushi | Shakugan no Shana III (Final) | Gakusen Toshi Asterisk 2nd Season | Chi. Chikyuu no Undou ni Tsuite | Psycho-Pass 3 | Kusuriya no Hitorigoto 2nd Season | Dogs: Bullets & Carnage | Leadale no Daichi nite | Kimi ni Todoke,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,711404768,Fan,260,431,Howl no Ugoku Shiro,8.67,1,1,1.9128048419952393,431,Howl no Ugoku Shiro,"Howl no Ugoku Shiro | D.Gray-man | Demi-chan wa Kataritai | Vinland Saga Season 2 | Meitantei Conan OVA 03: Conan to Heiji to Kieta Shounen | B: The Beginning | Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni | Kuroshitsuji | Jaku-Chara Tomozaki-kun 2nd Stage | Kakumeiki Valvrave 2nd Season | [Oshi no Ko] 3rd Season | Shaman King (2021)",101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,715834375,Beginner,21,20767,Noragami OVA,7.7,8,1,2.393050193786621,20767,Noragami OVA,Noragami OVA | Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare | Yakusoku no Neverland 2nd Season | Nanatsu no Taizai | Hige wo Soru. Soshite Joshikousei wo Hirou. | Gachiakuta | Koi to Yobu ni wa Kimochi Warui | Koukyoushihen Eureka Seven | Tensei shitara Slime Datta Ken | Vampire Dormitory | Psycho-Pass 3: First Inspector | Bokura wa Minna Kawai-sou,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,2145423632,Casual,111,14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,8.0,1,1,3.8778905868530273,14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,"Yahari Ore no Seishun Love Comedy wa Machigatteiru. | Golden Kamuy 2nd Season | Shoujo Kakumei Utena | Giniro no Kami no Agito | Blood+ | Tokyo Ravens | One Piece Movie 07: Karakuri-jou no Mecha Kyohei | Kanojo, Okarishimasu 2nd Season | Promare: Galo-hen | Hataraku Maou-sama!! 2nd Season | Monster Musume no Iru Nichijou | Kenka Dokugaku",101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,2145928900,Casual,125,52198,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,8.71,1,1,3.6183435916900635,52198,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,"Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai | Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara | Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken | Kuma Kuma Kuma Bear | Azur Lane | Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna | Mirai no Mirai | Trigun Stampede | Persona 4 the Animation | Blood+ | Strike Witches | Mirai Nikki",101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,2145982893,Casual,79,38000,Kimetsu no Yaiba,8.4,1,1,3.997253656387329,38000,Kimetsu no Yaiba,Kimetsu no Yaiba | Youjo Senki | Steins;Gate: Oukoubakko no Poriomania | Made in Abyss: Retsujitsu no Ougonkyou | Suzumiya Haruhi no Yuuutsu | Ergo Proxy | Initial D First Stage | One Piece 3D2Y: Ace no Shi wo Koete! Luffy Nakama to no Chikai | Concrete Revolutio: Choujin Gensou | Boku no Hero Academia: More | Senryuu Shoujo | Love Live! Sunshine!!,101
